GENEID	Length
FBGN0267014	274
FBGN0028870	1158
FBGN0266152	720
FBGN0028838	1301
FBGN0028868	1318
FBGN0032549	964
FBGN0028867	1209
FBGN0032551	1103
FBGN0028866	1857
FBGN0250834	909
FBGN0053309	1779
FBGN0264349	1707
FBGN0261568	669
FBGN0028886	2828
FBGN0032553	1447
FBGN0032554	1733
FBGN0267291	305
FBGN0013300	683
FBGN0013301	679
FBGN0266840	307
FBGN0259213	5298
FBGN0028887	5860
FBGN0266870	534
FBGN0086711	3012
FBGN0040228	730
FBGN0261881	800
FBGN0028926	726
FBGN0261882	1170
FBGN0001974	1769
FBGN0264438	853
FBGN0260446	5642
FBGN0053310	2632
FBGN0051832	762
FBGN0041713	1600
FBGN0001977	2358
FBGN0004837	2950
FBGN0000317	7404
FBGN0053679	755
FBGN0010422	1773
FBGN0262526	5131
FBGN0024183	3372
FBGN0028879	6138
FBGN0028878	2122
FBGN0001978	4145
FBGN0264435	987
FBGN0265917	359
FBGN0264436	505
FBGN0028889	84
FBGN0265996	619
FBGN0265995	433
FBGN0028888	6080
FBGN0259965	368
FBGN0263089	591
FBGN0265085	919
FBGN0262875	799
FBGN0028516	2143
FBGN0028862	4459
FBGN0027559	1486
FBGN0259982	1011
FBGN0045842	4428
FBGN0261268	5403
FBGN0086691	610
FBGN0263765	655
FBGN0266888	422
FBGN0028853	1048
FBGN0028850	814
FBGN0011239	1489
FBGN0264264	1897
FBGN0028852	1560
FBGN0041103	948
FBGN0001981	2273
FBGN0032563	707
FBGN0266153	601
FBGN0266913	317
FBGN0266154	299
FBGN0266914	413
FBGN0266163	378
FBGN0001983	2222
FBGN0028892	1996
FBGN0266155	574
FBGN0266156	714
FBGN0266157	413
FBGN0266893	584
FBGN0003448	1668
FBGN0020371	817
FBGN0266831	255
FBGN0002524	2991
FBGN0266158	907
FBGN0264261	1918
FBGN0259922	670
FBGN0267292	408
FBGN0028880	1449
FBGN0028370	4760
FBGN0028950	1549
FBGN0266159	576
FBGN0028944	789
FBGN0028949	868
FBGN0028948	942
FBGN0028947	849
FBGN0028946	1290
FBGN0028945	813
FBGN0028518	4737
FBGN0028863	9362
FBGN0264990	434
FBGN0028864	1483
FBGN0028517	950
FBGN0264544	521
FBGN0264989	434
FBGN0051780	1483
FBGN0051827	950
FBGN0264545	521
FBGN0010382	5047
FBGN0266309	686
FBGN0266160	324
FBGN0001989	992
FBGN0003936	126
FBGN0001986	3585
FBGN0001987	4468
FBGN0028507	1738
FBGN0001990	2033
FBGN0041627	2304
FBGN0051826	1228
FBGN0264260	411
FBGN0028901	6001
FBGN0265813	3083
FBGN0262150	1513
FBGN0265812	515
FBGN0266908	188
FBGN0028900	1090
FBGN0051822	646
FBGN0267258	418
FBGN0264263	428
FBGN0028903	1467
FBGN0028902	2169
FBGN0261924	410
FBGN0261925	468
FBGN0028935	2901
FBGN0265668	343
FBGN0051824	679
FBGN0041183	4219
FBGN0051735	1399
FBGN0051823	1403
FBGN0051821	1423
FBGN0028645	2611
FBGN0266161	372
FBGN0266162	552
FBGN0032577	611
FBGN0028514	2832
FBGN0028857	1293
FBGN0028856	1283
FBGN0264347	820
FBGN0028858	1646
FBGN0263331	202
FBGN0028644	4924
FBGN0264373	509
FBGN0085196	661
FBGN0264374	537
FBGN0045827	1065
FBGN0264364	1065
FBGN0051820	440
FBGN0266138	414
FBGN0266459	4309
FBGN0000182	4547
FBGN0013433	2870
FBGN0266164	735
FBGN0028520	948
FBGN0028884	905
FBGN0085197	492
FBGN0266165	840
FBGN0001991	10481
FBGN0264350	814
FBGN0265947	322
FBGN0265948	401
FBGN0265949	367
FBGN0028893	1690
FBGN0264392	737
FBGN0261999	5851
FBGN0262000	3500
FBGN0024734	3790
FBGN0028515	1516
FBGN0002673	2379
FBGN0028897	1083
FBGN0001994	4402
FBGN0040079	2439
FBGN0028896	665
FBGN0032582	811
FBGN0266204	653
FBGN0001992	2787
FBGN0028375	3130
FBGN0028895	1569
FBGN0028894	1019
FBGN0028525	2262
FBGN0015338	1126
FBGN0011708	1861
FBGN0000339	1182
FBGN0001086	1996
FBGN0000250	3324
FBGN0014092	1063
FBGN0001995	1012
FBGN0040984	538
FBGN0028899	7203
FBGN0259151	1949
FBGN0265578	1933
FBGN0087041	1507
FBGN0000307	7747
FBGN0028506	1528
FBGN0025678	1781
FBGN0028841	1073
FBGN0028523	1883
FBGN0086037	135
FBGN0020416	1445
FBGN0020415	1796
FBGN0020414	3954
FBGN0005677	4982
FBGN0032585	1982
FBGN0266329	532
FBGN0032586	3043
FBGN0032587	5046
FBGN0263555	117
FBGN0086038	100
FBGN0266894	432
FBGN0266895	267
FBGN0051816	509
FBGN0259735	10530
FBGN0032588	723
FBGN0051815	1500
FBGN0032590	2668
FBGN0265000	422
FBGN0032593	5320
FBGN0001185	2378
FBGN0262191	96
FBGN0261278	3049
FBGN0267347	1372
FBGN0051807	983
FBGN0053552	788
FBGN0266310	418
FBGN0262430	92
FBGN0262386	85
FBGN0262452	97
FBGN0262413	91
FBGN0263744	845
FBGN0263745	2132
FBGN0062978	1929
FBGN0086907	837
FBGN0000409	681
FBGN0027779	2829
FBGN0262438	64
FBGN0263746	1647
FBGN0051812	1369
FBGN0032595	529
FBGN0032596	815
FBGN0032597	1075
FBGN0015391	4521
FBGN0032598	2265
FBGN0261068	727
FBGN0032600	8738
FBGN0032601	1839
FBGN0032602	1903
FBGN0264695	9058
FBGN0000406	1557
FBGN0032603	1651
FBGN0040262	1799
FBGN0040261	1620
FBGN0040260	1954
FBGN0032609	1745
FBGN0086673	3715
FBGN0004797	2689
FBGN0022213	3237
FBGN0051739	4422
FBGN0032612	1844
FBGN0032613	2123
FBGN0266491	1027
FBGN0266492	1160
FBGN0032614	2818
FBGN0051810	1138
FBGN0051809	1338
FBGN0032615	1041
FBGN0264440	418
FBGN0051781	2679
FBGN0052832	772
FBGN0032618	2239
FBGN0085342	2239
FBGN0040985	743
FBGN0261671	16466
FBGN0265542	933
FBGN0260758	1332
FBGN0051805	2071
FBGN0032620	1562
FBGN0026150	2190
FBGN0262355	604
FBGN0265543	552
FBGN0266823	293
FBGN0053179	3249
FBGN0265579	332
FBGN0265581	603
FBGN0051806	657
FBGN0266896	225
FBGN0266897	259
FBGN0032624	1692
FBGN0267018	303
FBGN0264346	685
FBGN0032625	900
FBGN0264367	719
FBGN0032626	1546
FBGN0267004	543
FBGN0051784	2462
FBGN0083942	4457
FBGN0265607	4457
FBGN0085198	625
FBGN0265544	571
FBGN0045487	1176
FBGN0045486	1185
FBGN0045485	1173
FBGN0046888	1233
FBGN0032629	3902
FBGN0265546	762
FBGN0265545	496
FBGN0267293	302
FBGN0032631	1266
FBGN0032632	1128
FBGN0085199	353
FBGN0267260	232
FBGN0267255	463
FBGN0265270	874
FBGN0265445	647
FBGN0265446	414
FBGN0051804	856
FBGN0032633	6528
FBGN0020503	8115
FBGN0032634	516
FBGN0032635	1683
FBGN0051803	929
FBGN0011274	5695
FBGN0265582	452
FBGN0032636	1758
FBGN0053928	543
FBGN0260632	6432
FBGN0032637	1314
FBGN0032638	1587
FBGN0032639	1251
FBGN0000183	5498
FBGN0032640	1534
FBGN0027885	2458
FBGN0024689	2477
FBGN0032642	729
FBGN0032643	2255
FBGN0032644	1051
FBGN0262857	116
FBGN0263654	168
FBGN0262856	108
FBGN0003187	3792
FBGN0267279	687
FBGN0032645	773
FBGN0032646	1526
FBGN0013810	12202
FBGN0032647	3513
FBGN0032648	3362
FBGN0032649	2787
FBGN0262996	469
FBGN0267261	665
FBGN0032650	1412
FBGN0267579	5739
FBGN0262398	100
FBGN0262400	93
FBGN0266898	339
FBGN0267262	529
FBGN0266586	560
FBGN0266587	371
FBGN0265584	518
FBGN0032651	2024
FBGN0265583	230
FBGN0032652	985
FBGN0261089	3190
FBGN0265585	796
FBGN0265586	593
FBGN0032654	636
FBGN0262356	531
FBGN0267263	397
FBGN0015609	14396
FBGN0262876	1180
FBGN0262018	7989
FBGN0263338	1283
FBGN0262017	720
FBGN0263339	923
FBGN0266871	885
FBGN0266872	296
FBGN0262960	544
FBGN0262963	519
FBGN0265549	562
FBGN0265548	821
FBGN0265547	1060
FBGN0023096	12821
FBGN0032656	3371
FBGN0032658	2168
FBGN0051742	1534
FBGN0265992	745
FBGN0265815	237
FBGN0265816	249
FBGN0040989	590
FBGN0261531	429
FBGN0261357	1028
FBGN0261358	1028
FBGN0051740	606
FBGN0032660	1643
FBGN0243486	3848
FBGN0000120	2476
FBGN0002939	1788
FBGN0051741	2046
FBGN0032663	1317
FBGN0032664	1553
FBGN0265669	290
FBGN0032665	674
FBGN0032666	3655
FBGN0051785	1487
FBGN0001301	5476
FBGN0041184	3503
FBGN0265671	402
FBGN0032668	1282
FBGN0032669	909
FBGN0032670	953
FBGN0032671	2041
FBGN0261804	6916
FBGN0267486	4124
FBGN0266205	698
FBGN0263332	712
FBGN0051802	823
FBGN0263325	843
FBGN0263327	644
FBGN0051788	425
FBGN0266206	1226
FBGN0266207	823
FBGN0051787	876
FBGN0265907	741
FBGN0263094	152
FBGN0265904	411
FBGN0261057	254
FBGN0263090	271
FBGN0032677	2508
FBGN0263085	504
FBGN0263086	204
FBGN0265905	382
FBGN0265906	400
FBGN0267285	478
FBGN0265682	531
FBGN0000636	6612
FBGN0011559	2921
FBGN0085200	1208
FBGN0265679	716
FBGN0265680	505
FBGN0265681	638
FBGN0261597	1864
FBGN0086707	4231
FBGN0032679	4457
FBGN0032680	771
FBGN0263049	2449
FBGN0262463	100
FBGN0262406	78
FBGN0262456	110
FBGN0032681	3046
FBGN0032682	2100
FBGN0032683	8276
FBGN0032684	1987
FBGN0032685	5187
FBGN0266208	671
FBGN0085370	7703
FBGN0032688	4012
FBGN0003270	786
FBGN0032689	4010
FBGN0051789	695
FBGN0032690	2656
FBGN0032691	2427
FBGN0032692	1643
FBGN0032694	2099
FBGN0032693	1658
FBGN0086200	1916
FBGN0263079	2846
FBGN0263078	1469
FBGN0261349	1558
FBGN0086681	1643
FBGN0086909	2094
FBGN0015553	2390
FBGN0005617	5021
FBGN0032698	1379
FBGN0032699	3046
FBGN0032700	2418
FBGN0032701	1873
FBGN0032702	2500
FBGN0032703	843
FBGN0032704	1134
FBGN0025608	2368
FBGN0032705	2276
FBGN0032706	2096
FBGN0032707	3878
FBGN0265993	860
FBGN0265994	383
FBGN0261806	791
FBGN0032709	450
FBGN0045852	5394
FBGN0264348	524
FBGN0266209	357
FBGN0264362	785
FBGN0264365	626
FBGN0040992	2425
FBGN0260228	2425
FBGN0040993	1140
FBGN0259201	1140
FBGN0027074	1680
FBGN0032713	2275
FBGN0027070	1903
FBGN0032715	1758
FBGN0015808	1883
FBGN0032717	5295
FBGN0051752	1566
FBGN0053120	2301
FBGN0032719	2624
FBGN0032721	2408
FBGN0032720	671
FBGN0003896	3314
FBGN0263568	116
FBGN0265950	2406
FBGN0265952	931
FBGN0265951	535
FBGN0032723	6324
FBGN0265953	455
FBGN0262095	788
FBGN0032724	1921
FBGN0032725	612
FBGN0032726	1519
FBGN0265954	387
FBGN0032727	1725
FBGN0015772	7322
FBGN0032728	2859
FBGN0032729	1945
FBGN0032730	3355
FBGN0032731	1860
FBGN0032732	492
FBGN0032733	1718
FBGN0032734	1390
FBGN0046302	1784
FBGN0051792	4390
FBGN0051793	4550
FBGN0086710	804
FBGN0086039	73
FBGN0028569	667
FBGN0266830	353
FBGN0265073	476
FBGN0032740	741
FBGN0263838	712
FBGN0032741	2188
FBGN0001202	2317
FBGN0051800	751
FBGN0086442	4362
FBGN0002022	1698
FBGN0032744	1440
FBGN0263198	3153
FBGN0032746	701
FBGN0002021	1708
FBGN0261396	1831
FBGN0032748	4507
FBGN0032749	3466
FBGN0032750	1371
FBGN0032752	4585
FBGN0032751	571
FBGN0032753	1344
FBGN0053315	421
FBGN0032754	1753
FBGN0002023	4281
FBGN0032755	803
FBGN0263982	803
FBGN0266210	908
FBGN0000075	2224
FBGN0002036	2052
FBGN0000422	2797
FBGN0002031	2119
FBGN0086444	2791
FBGN0086445	1821
FBGN0086443	2375
FBGN0086446	708
FBGN0086447	756
FBGN0010300	12788
FBGN0266312	1351
FBGN0032763	1839
FBGN0265263	785
FBGN0267726	596
FBGN0010097	1628
FBGN0010309	3334
FBGN0015380	3104
FBGN0265078	669
FBGN0051797	2809
FBGN0265080	588
FBGN0265079	1909
FBGN0032768	1305
FBGN0032769	1177
FBGN0267264	3169
FBGN0266796	597
FBGN0024245	2639
FBGN0032770	690
FBGN0032771	1147
FBGN0032772	1115
FBGN0032773	2276
FBGN0032774	1203
FBGN0032775	2633
FBGN0051798	1913
FBGN0041789	4199
FBGN0065096	34
FBGN0016675	759
FBGN0053532	651
FBGN0053533	562
FBGN0032779	3351
FBGN0032780	1433
FBGN0032781	1742
FBGN0032782	1604
FBGN0032783	2769
FBGN0003346	2401
FBGN0024230	1652
FBGN0003732	5242
FBGN0032785	2091
FBGN0000964	3492
FBGN0267286	769
FBGN0267287	660
FBGN0264391	784
FBGN0032787	2118
FBGN0032788	1544
FBGN0032789	1145
FBGN0032790	1215
FBGN0032791	1357
FBGN0032793	1404
FBGN0002044	4249
FBGN0040268	3925
FBGN0032796	5302
FBGN0032797	6466
FBGN0263095	511
FBGN0032798	4685
FBGN0032799	810
FBGN0032800	3227
FBGN0032801	1811
FBGN0053116	2512
FBGN0051697	657
FBGN0267011	259
FBGN0032803	1316
FBGN0032804	817
FBGN0003231	2395
FBGN0032805	1297
FBGN0041180	4889
FBGN0264845	3555
FBGN0032809	910
FBGN0032810	1146
FBGN0005672	1817
FBGN0262460	72
FBGN0262377	76
FBGN0262449	83
FBGN0027949	1366
FBGN0032811	1156
FBGN0032812	1760
FBGN0032813	1034
FBGN0032814	2062
FBGN0000464	10337
FBGN0266313	971
FBGN0266314	272
FBGN0005590	1590
FBGN0032815	3287
FBGN0032816	928
FBGN0266211	1668
FBGN0032817	12133
FBGN0032818	1254
FBGN0032819	1921
FBGN0032820	1202
FBGN0000529	2012
FBGN0032821	7824
FBGN0032822	621
FBGN0004811	2435
FBGN0263873	14459
FBGN0003931	142
FBGN0043022	127
FBGN0003923	191
FBGN0032824	769
FBGN0003922	192
FBGN0043021	127
FBGN0032827	2008
FBGN0262543	1164
FBGN0044811	506
FBGN0053117	522
FBGN0264376	2082
FBGN0264375	546
FBGN0266693	682
FBGN0032833	1231
FBGN0054051	771
FBGN0262140	403
FBGN0032834	535
FBGN0032835	1095
FBGN0267265	303
FBGN0032836	1272
FBGN0042129	788
FBGN0014000	896
FBGN0264443	3707
FBGN0263611	895
FBGN0266213	327
FBGN0032839	837
FBGN0032840	2447
FBGN0014127	2908
FBGN0019686	2439
FBGN0003978	1310
FBGN0045064	2269
FBGN0266212	526
FBGN0032843	2000
FBGN0003141	1073
FBGN0004374	3592
FBGN0263773	2297
FBGN0032845	1634
FBGN0032846	1612
FBGN0032847	628
FBGN0032848	2134
FBGN0032849	863
FBGN0032850	2487
FBGN0032851	765
FBGN0032853	1061
FBGN0259996	754
FBGN0058172	795
FBGN0250817	634
FBGN0259998	1205
FBGN0260000	1006
FBGN0040996	1022
FBGN0263333	657
FBGN0003475	6505
FBGN0263581	1286
FBGN0011638	1549
FBGN0015803	8609
FBGN0086040	101
FBGN0026756	1623
FBGN0032856	2512
FBGN0032857	3072
FBGN0032858	1689
FBGN0032859	1974
FBGN0083038	134
FBGN0083026	132
FBGN0083037	135
FBGN0083036	134
FBGN0083025	137
FBGN0083035	137
FBGN0083024	128
FBGN0083034	130
FBGN0083023	131
FBGN0083033	135
FBGN0083032	134
FBGN0083022	124
FBGN0083031	135
FBGN0083021	126
FBGN0083030	136
FBGN0083020	129
FBGN0083029	136
FBGN0032860	624
FBGN0263355	8619
FBGN0263582	791
FBGN0051683	2031
FBGN0051687	6696
FBGN0042175	2029
FBGN0032863	2270
FBGN0032864	1860
FBGN0266315	951
FBGN0262878	541
FBGN0262879	1844
FBGN0266901	3150
FBGN0262455	91
FBGN0266900	802
FBGN0266899	916
FBGN0054007	671
FBGN0267266	715
FBGN0265256	712
FBGN0267271	582
FBGN0266886	768
FBGN0263533	151
FBGN0266214	1405
FBGN0051677	662
FBGN0263583	805
FBGN0032867	1038
FBGN0262445	98
FBGN0262425	97
FBGN0032868	582
FBGN0262688	493
FBGN0051680	527
FBGN0261058	1234
FBGN0032869	939
FBGN0016054	2167
FBGN0032870	1477
FBGN0259936	836
FBGN0082938	75
FBGN0082937	75
FBGN0082936	75
FBGN0042133	1168
FBGN0032871	634
FBGN0261787	4892
FBGN0032873	2246
FBGN0051678	5676
FBGN0266356	3724
FBGN0086657	2551
FBGN0032876	2926
FBGN0032877	1262
FBGN0014859	7704
FBGN0265076	911
FBGN0265077	1099
FBGN0266844	549
FBGN0032878	2170
FBGN0032879	2523
FBGN0032880	2810
FBGN0262743	7157
FBGN0032881	1335
FBGN0032882	1961
FBGN0032883	3125
FBGN0011202	6718
FBGN0000251	2570
FBGN0032884	1092
FBGN0250785	2867
FBGN0264995	381
FBGN0032886	2301
FBGN0053322	1599
FBGN0067311	695
FBGN0067312	595
FBGN0032888	659
FBGN0032889	2673
FBGN0051673	1224
FBGN0051674	1276
FBGN0032891	2570
FBGN0028986	1198
FBGN0051676	1107
FBGN0265366	300
FBGN0032894	1688
FBGN0032895	1150
FBGN0032896	905
FBGN0032897	804
FBGN0032898	933
FBGN0032899	1087
FBGN0051675	1151
FBGN0032900	1399
FBGN0032901	6439
FBGN0263996	4863
FBGN0266316	1316
FBGN0053317	351
FBGN0266369	2930
FBGN0053318	523
FBGN0032906	963
FBGN0032907	1357
FBGN0053319	593
FBGN0032908	4143
FBGN0265817	1036
FBGN0250867	3921
FBGN0010395	3340
FBGN0032910	3125
FBGN0032911	2656
FBGN0053511	1248
FBGN0053510	1566
FBGN0053509	1405
FBGN0053508	1514
FBGN0032913	1566
FBGN0032914	533
FBGN0032915	3471
FBGN0083972	706
FBGN0264353	1650
FBGN0032916	1579
FBGN0040297	9080
FBGN0264865	502
FBGN0023388	6395
FBGN0032919	1669
FBGN0086041	88
FBGN0086251	3292
FBGN0024371	2002
FBGN0032921	1335
FBGN0032922	1065
FBGN0032923	1980
FBGN0032924	2335
FBGN0032925	2391
FBGN0266215	401
FBGN0263050	2482
FBGN0263051	2482
FBGN0010100	3103
FBGN0051627	902
FBGN0000239	3116
FBGN0263474	137
FBGN0266216	1320
FBGN0032929	2820
FBGN0011829	4912
FBGN0051624	1150
FBGN0051988	1149
FBGN0026255	3421
FBGN0032935	2435
FBGN0003930	143
FBGN0032934	2541
FBGN0026577	9183
FBGN0051626	1363
FBGN0267277	1291
FBGN0261239	4984
FBGN0021856	1055
FBGN0032938	5112
FBGN0263536	102
FBGN0041336	1463
FBGN0032940	5170
FBGN0264556	3807
FBGN0000370	3423
FBGN0266020	645
FBGN0261586	455
FBGN0023091	3295
FBGN0032943	2359
FBGN0023090	4704
FBGN0041245	1110
FBGN0032945	3624
FBGN0032946	4770
FBGN0051616	315
FBGN0051615	315
FBGN0051754	303
FBGN0053801	1023
FBGN0053910	595
FBGN0053802	333
FBGN0053909	413
FBGN0053803	529
FBGN0051617	1023
FBGN0061209	595
FBGN0051618	493
FBGN0053727	36
FBGN0051611	413
FBGN0051613	529
FBGN0053804	1023
FBGN0053908	595
FBGN0053805	440
FBGN0053907	412
FBGN0053806	529
FBGN0053807	1023
FBGN0053906	595
FBGN0053808	476
FBGN0053728	36
FBGN0053905	413
FBGN0053809	529
FBGN0053810	1023
FBGN0053904	595
FBGN0053811	333
FBGN0053903	413
FBGN0053812	529
FBGN0053813	1023
FBGN0053902	595
FBGN0053814	493
FBGN0053729	36
FBGN0053901	413
FBGN0053815	529
FBGN0053816	1023
FBGN0053900	595
FBGN0053817	493
FBGN0053730	36
FBGN0053899	413
FBGN0053818	529
FBGN0053819	1023
FBGN0053898	595
FBGN0053820	493
FBGN0053731	36
FBGN0053897	413
FBGN0053821	529
FBGN0053822	1023
FBGN0053896	595
FBGN0053823	493
FBGN0053732	36
FBGN0053895	413
FBGN0053824	529
FBGN0053825	1023
FBGN0053894	595
FBGN0053826	493
FBGN0053733	36
FBGN0053893	413
FBGN0053827	529
FBGN0053828	1023
FBGN0053892	595
FBGN0053829	493
FBGN0053734	36
FBGN0053891	413
FBGN0053830	529
FBGN0053831	1023
FBGN0053890	595
FBGN0053832	493
FBGN0053735	36
FBGN0053889	413
FBGN0053833	529
FBGN0053834	1023
FBGN0053888	595
FBGN0053835	493
FBGN0053736	36
FBGN0053887	413
FBGN0053836	529
FBGN0053837	1023
FBGN0053886	595
FBGN0053838	493
FBGN0053737	36
FBGN0053885	413
FBGN0053839	529
FBGN0053840	1023
FBGN0053884	595
FBGN0053841	493
FBGN0053738	36
FBGN0053883	413
FBGN0053842	529
FBGN0053843	1023
FBGN0053882	595
FBGN0053844	493
FBGN0053739	36
FBGN0053881	413
FBGN0053845	529
FBGN0053846	1023
FBGN0053880	595
FBGN0053847	493
FBGN0053740	36
FBGN0053879	413
FBGN0053848	529
FBGN0053849	1023
FBGN0053878	595
FBGN0053850	493
FBGN0053741	36
FBGN0053877	413
FBGN0053851	529
FBGN0053852	1023
FBGN0053876	595
FBGN0053853	493
FBGN0053742	36
FBGN0053875	528
FBGN0053854	529
FBGN0053855	1023
FBGN0053874	595
FBGN0053856	493
FBGN0053743	36
FBGN0053873	528
FBGN0053857	529
FBGN0053858	1023
FBGN0053872	595
FBGN0053859	493
FBGN0053744	36
FBGN0053871	528
FBGN0053860	529
FBGN0053861	1023
FBGN0053870	595
FBGN0053862	493
FBGN0053745	36
FBGN0053869	526
FBGN0053863	529
FBGN0053864	1023
FBGN0053868	595
FBGN0053865	493
FBGN0053746	36
FBGN0053867	526
FBGN0053866	529
FBGN0051614	825
FBGN0032949	1583
FBGN0260718	416
FBGN0016919	2794
FBGN0260719	759
FBGN0032955	3885
FBGN0262631	1512
FBGN0022893	2083
FBGN0266328	451
FBGN0023416	5172
FBGN0262620	569
FBGN0032956	3426
FBGN0032957	6270
FBGN0267735	936
FBGN0000559	3056
FBGN0065100	31
FBGN0051619	5836
FBGN0086779	4776
FBGN0032961	1644
FBGN0051612	3433
FBGN0032964	2020
FBGN0265255	1001
FBGN0266021	2824
FBGN0003866	4732
FBGN0266222	2164
FBGN0266223	1276
FBGN0266224	1103
FBGN0266225	628
FBGN0266902	1210
FBGN0264262	1047
FBGN0032965	1624
FBGN0032966	747
FBGN0032967	2031
FBGN0051600	929
FBGN0032968	1947
FBGN0266873	1371
FBGN0267268	673
FBGN0267267	290
FBGN0265148	541
FBGN0266038	649
FBGN0266039	382
FBGN0032969	2342
FBGN0266221	659
FBGN0051693	2145
FBGN0028979	5708
FBGN0053987	1047
FBGN0266874	1174
FBGN0084001	1838
FBGN0051601	2434
FBGN0085202	415
FBGN0260996	676
FBGN0051700	654
FBGN0051702	1710
FBGN0032971	1107
FBGN0051703	1727
FBGN0040519	521
FBGN0032972	443
FBGN0032973	1425
FBGN0032974	4096
FBGN0025674	5858
FBGN0262885	102
FBGN0261802	14224
FBGN0262886	999
FBGN0083973	892
FBGN0032979	2897
FBGN0266044	537
FBGN0032981	1381
FBGN0259683	2963
FBGN0042701	620
FBGN0264265	393
FBGN0032986	7023
FBGN0032987	704
FBGN0032988	2140
FBGN0039972	5366
FBGN0263091	670
FBGN0064225	3835
FBGN0082980	136
FBGN0040009	4485
FBGN0040010	6173
FBGN0040011	3228
FBGN0058006	2590
FBGN0264548	492
FBGN0058439	707
FBGN0041004	6035
FBGN0002566	5368
FBGN0058005	1227
FBGN0000384	2764
FBGN0250907	7373
FBGN0086683	1444
FBGN0262887	1090
FBGN0039958	2330
FBGN0262293	75
FBGN0265254	205
FBGN0063368	765
FBGN0058042	893
FBGN0260435	402
FBGN0085664	238
FBGN0261399	954
FBGN0267433	13680
FBGN0267489	3744
FBGN0267608	526
FBGN0267432	13882
FBGN0267609	526
FBGN0001313	13386
FBGN0058064	1392
FBGN0259853	1339
FBGN0259838	1459
FBGN0085673	1543
FBGN0259850	1412
FBGN0259851	820
FBGN0259852	692
FBGN0259861	1383
FBGN0259857	1688
FBGN0259858	500
FBGN0259859	852
FBGN0085523	1058
FBGN0259863	755
FBGN0259843	1417
FBGN0259869	1189
FBGN0267445	1431
FBGN0267444	1322
FBGN0259875	1443
FBGN0259841	1484
FBGN0259845	1848
FBGN0259846	727
FBGN0259856	1663
FBGN0259847	997
FBGN0259848	977
FBGN0267446	1179
FBGN0085505	885
FBGN0046697	1710
FBGN0058441	177
FBGN0267593	610
FBGN0267449	3394
FBGN0267610	864
FBGN0259860	1695
FBGN0259862	1247
FBGN0259855	1690
FBGN0265047	1113
FBGN0085831	237
FBGN0085790	1041
FBGN0085791	1041
FBGN0085792	1211
FBGN0085789	1083
FBGN0085788	789
FBGN0085644	873
FBGN0085520	429
FBGN0267490	866
FBGN0267411	942
FBGN0267412	811
FBGN0267418	792
FBGN0267413	811
FBGN0267419	780
FBGN0267420	649
FBGN0267492	660
FBGN0267494	656
FBGN0267493	660
FBGN0267422	659
FBGN0267423	640
FBGN0267417	660
FBGN0267491	702
FBGN0267424	659
FBGN0262795	735
FBGN0267426	659
FBGN0267427	697
FBGN0046698	1286
FBGN0046323	2745
FBGN0267592	4002
FBGN0267363	3125
FBGN0052011	4407
FBGN0052010	4447
FBGN0052009	3146
FBGN0025740	7050
FBGN0266617	528
FBGN0265633	1232
FBGN0004859	5651
FBGN0264617	1222
FBGN0017545	1349
FBGN0263851	69
FBGN0085432	14425
FBGN0011747	6229
FBGN0052000	6511
FBGN0264616	201
FBGN0052006	1684
FBGN0051997	729
FBGN0053978	14137
FBGN0266725	361
FBGN0039889	1095
FBGN0039890	3336
FBGN0265634	1169
FBGN0051998	5980
FBGN0024811	1357
FBGN0051999	3639
FBGN0039896	1504
FBGN0267734	481
FBGN0039897	4385
FBGN0053481	1515
FBGN0259216	5512
FBGN0042696	4714
FBGN0264793	1652
FBGN0039900	3309
FBGN0026777	2027
FBGN0039902	3044
FBGN0052850	5536
FBGN0259214	7665
FBGN0039904	8196
FBGN0262636	6175
FBGN0266618	319
FBGN0264819	559
FBGN0263385	535
FBGN0264794	2654
FBGN0039907	5357
FBGN0016126	3382
FBGN0266619	1498
FBGN0026262	4514
FBGN0262731	2046
FBGN0039908	9018
FBGN0004607	12424
FBGN0026869	13125
FBGN0264618	745
FBGN0022361	2953
FBGN0039909	1593
FBGN0040324	5312
FBGN0039911	2401
FBGN0266726	651
FBGN0028996	6742
FBGN0025936	5754
FBGN0039914	2705
FBGN0262302	87
FBGN0039915	2895
FBGN0039916	2971
FBGN0264820	392
FBGN0051992	7420
FBGN0024728	2818
FBGN0039920	7276
FBGN0026199	3971
FBGN0005558	3720
FBGN0005666	28019
FBGN0266727	672
FBGN0039923	5073
FBGN0039939	1749
FBGN0039938	4336
FBGN0039937	2324
FBGN0053797	700
FBGN0266616	451
FBGN0039936	5115
FBGN0025726	22598
FBGN0263344	3528
FBGN0264821	5379
FBGN0263093	1582
FBGN0023213	6565
FBGN0019985	6351
FBGN0052016	3691
FBGN0266728	211
FBGN0264822	753
FBGN0039932	3720
FBGN0083990	1235
FBGN0019650	3921
FBGN0025741	10614
FBGN0264823	718
FBGN0039930	687
FBGN0039929	1471
FBGN0010217	2386
FBGN0264607	4588
FBGN0011642	2377
FBGN0087002	11766
FBGN0024913	3671
FBGN0005561	5213
FBGN0039928	6215
FBGN0013749	930
FBGN0039927	6415
FBGN0052017	4265
FBGN0039925	4376
FBGN0002521	2381
FBGN0250819	3111
FBGN0039924	1493
FBGN0263112	4588
FBGN0027101	4083
FBGN0053653	5762
FBGN0013696	65
FBGN0013703	69
FBGN0013700	69
